worker_id,sentence_id,aspect,source,other_dataset,asset_simplification,other_simplification,winner
A2TBXASXZIRNNW,266,simplicity,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.",turkcorpus,"A constituent is a citizen residing in the area governed, represented, or served by a politician. Sometimes this is restricted to citizens who elected the politician.","Depending on the situation, constituent could also describe a citizen living in the area governed, represented, or otherwise served by a politician; sometimes this is limited to citizens who elected the politician.",asset
A2TBXASXZIRNNW,24,fluency,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",turkcorpus,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from British Columbia, and Woodcuts by Max Pechstein.","Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",similar
A2TBXASXZIRNNW,24,meaning,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",turkcorpus,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from British Columbia, and Woodcuts by Max Pechstein.","Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",similar
A2TBXASXZIRNNW,24,simplicity,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",turkcorpus,"Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from British Columbia, and Woodcuts by Max Pechstein.","Nevertheless, Tagore emulated numerous styles, including Craftwork from northern new Ireland, Haida carvings from the West Coast of Canada( British Columbia), and Woodcuts by Max Pechstein.",similar
A49MD40UT6ABO,68,fluency,"Disney received a Full-Size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley temple.",turkcorpus,Disney was given a Full-Size Oscar statuette and seven small statues by 10-year-old child actress Shirley temple.,"Disney got a Full-Size Oscar statuette and seven miniature ones, given to him by 10- year-old child actress Shirley temple.",asset
A49MD40UT6ABO,68,meaning,"Disney received a Full-Size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley temple.",turkcorpus,Disney was given a Full-Size Oscar statuette and seven small statues by 10-year-old child actress Shirley temple.,"Disney got a Full-Size Oscar statuette and seven miniature ones, given to him by 10- year-old child actress Shirley temple.",turkcorpus
A49MD40UT6ABO,68,simplicity,"Disney received a Full-Size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley temple.",turkcorpus,Disney was given a Full-Size Oscar statuette and seven small statues by 10-year-old child actress Shirley temple.,"Disney got a Full-Size Oscar statuette and seven miniature ones, given to him by 10- year-old child actress Shirley temple.",asset
A49MD40UT6ABO,310,fluency,"Before the second game got underway, the press agreed that the ""Midget-In-A-Cake"" appearance had not been up to Veeck's usual promotional standard.",turkcorpus,"Before the second game started, the press agreed that the ""Midget-In-A-Cake"" appearance was n't up to Veeck's usual promotional standard.","The press agreed that Veeck's ""Midget-In-A-Cake"" promotional appearance, before the second game started, was not up to his usual standard.",asset
A49MD40UT6ABO,310,meaning,"Before the second game got underway, the press agreed that the ""Midget-In-A-Cake"" appearance had not been up to Veeck's usual promotional standard.",turkcorpus,"Before the second game started, the press agreed that the ""Midget-In-A-Cake"" appearance was n't up to Veeck's usual promotional standard.","The press agreed that Veeck's ""Midget-In-A-Cake"" promotional appearance, before the second game started, was not up to his usual standard.",asset
A49MD40UT6ABO,310,simplicity,"Before the second game got underway, the press agreed that the ""Midget-In-A-Cake"" appearance had not been up to Veeck's usual promotional standard.",turkcorpus,"Before the second game started, the press agreed that the ""Midget-In-A-Cake"" appearance was n't up to Veeck's usual promotional standard.","The press agreed that Veeck's ""Midget-In-A-Cake"" promotional appearance, before the second game started, was not up to his usual standard.",asset
A49MD40UT6ABO,204,fluency,"The company opened twice as many Canadian outlets as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and System-Wide sales also surpassed those of McDonald's Canadian operations as of 2002.",turkcorpus,"The company opened two times the amount of Canadian outlets as McDonald's ""Wendy's said Tim Hortons Ipo by March in Ottawa business Journal, December 1, 2005, and sales throughout also passed McDonald's Canadian operations as of 2002.","The company opened two times as many restaurants in Canada as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and sales throughout the company were also greater than those of McDonald's Canadian business as of 2002.",turkcorpus
A49MD40UT6ABO,204,meaning,"The company opened twice as many Canadian outlets as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and System-Wide sales also surpassed those of McDonald's Canadian operations as of 2002.",turkcorpus,"The company opened two times the amount of Canadian outlets as McDonald's ""Wendy's said Tim Hortons Ipo by March in Ottawa business Journal, December 1, 2005, and sales throughout also passed McDonald's Canadian operations as of 2002.","The company opened two times as many restaurants in Canada as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and sales throughout the company were also greater than those of McDonald's Canadian business as of 2002.",turkcorpus
A49MD40UT6ABO,204,simplicity,"The company opened twice as many Canadian outlets as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and System-Wide sales also surpassed those of McDonald's Canadian operations as of 2002.",turkcorpus,"The company opened two times the amount of Canadian outlets as McDonald's ""Wendy's said Tim Hortons Ipo by March in Ottawa business Journal, December 1, 2005, and sales throughout also passed McDonald's Canadian operations as of 2002.","The company opened two times as many restaurants in Canada as McDonald's ""Wendy's CONFIRMS Tim Hortons Ipo by March"", Ottawa business Journal, December 1, 2005, and sales throughout the company were also greater than those of McDonald's Canadian business as of 2002.",turkcorpus
A49MD40UT6ABO,309,fluency,"Ned and Dan advanced to the police camp, ordering them to surrender.",turkcorpus,Ned and Dan went to the police camp and told them to surrender.,Ned and Dan went on to the police camp and ordered them to surrender.,asset
A49MD40UT6ABO,309,meaning,"Ned and Dan advanced to the police camp, ordering them to surrender.",turkcorpus,Ned and Dan went to the police camp and told them to surrender.,Ned and Dan went on to the police camp and ordered them to surrender.,turkcorpus
A49MD40UT6ABO,309,simplicity,"Ned and Dan advanced to the police camp, ordering them to surrender.",turkcorpus,Ned and Dan went to the police camp and told them to surrender.,Ned and Dan went on to the police camp and ordered them to surrender.,asset
A49MD40UT6ABO,256,fluency,"At Four-And-A-Half years old he was left to fend for himself on the streets of northern Italy for the next four years, living in various Orphanages and roving through towns with groups of other homeless children.",turkcorpus,"Aged Four-And-A-Half years old, he had to survive independently on the streets of northern Italy, moving from place to place.","At Four-And-A-Half years old he was left to fend for himself on the streets of the North Italy for the next four years, living in different Orphanages and roving through towns with groups of other without a House children",asset
A49MD40UT6ABO,256,meaning,"At Four-And-A-Half years old he was left to fend for himself on the streets of northern Italy for the next four years, living in various Orphanages and roving through towns with groups of other homeless children.",turkcorpus,"Aged Four-And-A-Half years old, he had to survive independently on the streets of northern Italy, moving from place to place.","At Four-And-A-Half years old he was left to fend for himself on the streets of the North Italy for the next four years, living in different Orphanages and roving through towns with groups of other without a House children",turkcorpus
