original,simplification,original_sentence_id,aspect,worker_id,rating
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,meaning,3,0
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,fluency,18,20
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,simplicity,21,23
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,meaning,18,21
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,meaning,28,32
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,fluency,1,1
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,simplicity,8,0
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,simplicity,28,15
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,fluency,8,0
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,meaning,8,0
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,simplicity,3,0
"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",93,fluency,28,18
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,28,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,5,92
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,15,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,15,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,15,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,5,88
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,5,35
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,3,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,22,51
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,6,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,6,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,22,91
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,meaning,3,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,3,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,6,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,28,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,simplicity,28,100
"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",101,fluency,22,89
